Pollinators of Apocynaceae Database,,,,,,,,,,
,,,,,,,,,,
Observations in the database,5061,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Clade number,Subfamily,Tribe,Subtribe,Species,Country,Pollinators/Flower visitors,Higher taxon,Code,Reference,Name used in original publication
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,unidentified sp. 1,Diptera: Muscidae,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,unidentified sp. 2,Diptera: Muscidae,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,unidentified sp. 3,Diptera: Muscidae,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,unidentified sp. 4,Diptera: Muscidae,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,Chrysomya albiceps,Diptera: Calliphoridae,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,Chrysomya marginalis,Diptera: Calliphoridae,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,Chrysomya sp.,Diptera: Calliphoridae,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,unidentified sp. 1,Diptera: Calliphoridae,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,Sarcophaga sp. 1,Diptera: Sarcophagidae,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,Sarcophaga sp. 2,Diptera: Sarcophagidae,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,unidentified sp. 1,Diptera,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,unidentified sp. 2,Diptera,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,unidentified sp. 3,Diptera,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea lutea subsp. lutea,South Africa,Axiocerses tjoane,Lepidoptera: Lycaenidae,4,Shuttleworth et al. 2017,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea melanantha,Europe,Calliphora sp.,Diptera: Calliphoridae,2A,Meve & Liede 1994,Orbeopsis melanantha
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea melanantha,South Africa,Calliphora sp.,Diptera: Calliphoridae,3,Vogel 1954,Orbeopsis melanantha
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea namaquensis,South Africa,Lucilia sericata,Diptera: Calliphoridae,2,Meve & Liede 1994,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea namaquensis,South Africa,Musca domestica curviforceps,Diptera: Muscidae,2,Meve & Liede 1994,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea namaquensis,South Africa,Sarcophaga sp.,Diptera: Sarcophagidae,2,Meve & Liede 1994,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea schweinfurthii,South Africa,Drosophila immigrans,Diptera: Drosophilidae,2A,Agnew 1976,Pachycymbium schweinfurthii
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea schweinfurthii,South Africa,Drosophila melanogaster,Diptera: Drosophilidae,2A,Agnew 1976,Pachycymbium schweinfurthii
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea schweinfurthii,South Africa,Drosophila simulans,Diptera: Drosophilidae,2A,Agnew 1976,Pachycymbium schweinfurthii
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea schweinfurthii,South Africa,Zaprionus vittiger,Diptera: Drosophilidae,2,Agnew 1976,Pachycymbium schweinfurthii
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea sprengeri,Ethiopia,Lucilia cuprina,Diptera: Calliphoridae,1,Gilbert 1978,Caralluma sprengeri ssp. foetida
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea variegata,Argentina,Unidentified,Diptera,3A,Keller - unpublished data,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea variegata,Europe,Musca domestica,Diptera: Muscidae,3A,Berger 1910,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea variegata,Europe,Sarcophaga carnaria,Diptera: Sarcophagidae,2A,v.d. Meutter 1988,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea variegata,South Africa,"""grey flies""",Diptera,3,Marloth 1932b,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea variegata,South Africa,Lucilia cuprina,Diptera: Calliphoridae,3,du Plessis et al. in press,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea variegata,South Africa,Lucilia sericata,Diptera: Calliphoridae,3,du Plessis et al. in press,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea variegata,South Africa,unidentified,Diptera: Calliphoridae,2,du Plessis et al. in press,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea variegata,South Africa,Musca domestica,Diptera: Muscidae,1,du Plessis et al. in press,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea variegata,South Africa,Sarcophagidae sp.,Diptera: Sarcophagidae,2,du Plessis et al. in press,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Sarcophagidae,2,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Sarcophagidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Sarcophagidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Sarcophagidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Sarcophagidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Sarcophagidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Sarcophagidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Sarcophagidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Sarcophagidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Sarcophagidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Sarcophagidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Muscidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Muscidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Tacinidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbea verrucosa,South Africa,unidentified,Diptera: Tacinidae,3,"Craig Peter, unpublished observation",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbeopsis caudata,Argentina,Unidentified,Diptera: Calliphoridae,3A,Keller - unpublished data,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Orbeopsis caudata,Argentina,Unidentified,Diptera,3A,Keller - unpublished data,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Piaranthus framesii,South Africa,Sarcophaga sp.,Diptera: Sarcophagidae,3,Marloth 1932b,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Piaranthus parvulus,Europe,unknown,Diptera: Drosophilidae,2A,Meve & Liede 1994,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Piaranthus spp.,Europe,Sarcophaga sp.,Diptera: Sarcophagidae,2A,Meve & Liede 1994,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Pseudolithos sp.,Europe,Calliphora sp.,Diptera: Calliphoridae,2A,Bally et al.1975,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Rhytidocaulon macrolobum,Europe,Desmometopa sp. (aff.),Diptera: Milichiidae,2A,Meve & Liede 1994,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia flavirostris,South Africa,Calliphora sp.,Diptera: Calliphoridae,2,Bayer 1978,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia gariepensis,South Africa,Calliphora sp.,Diptera: Calliphoridae,2,Meve & Liede 1994,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia gigantea,Argentina,Unidentified,Diptera: Calliphoridae,2A,Keller - unpublished data,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia gigantea,Mexico,Lucilia sericata,Diptera: Calliphoridae,2A,"Alvarado-Cárdenas Leonardo, Islas Hernández Sofia  unpublished",
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia gigantea,South Africa,Calliphora sp.,Diptera: Calliphoridae,3,Vogel 1954,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia gigantea,South Africa,Calliphora sp.,Diptera: Calliphoridae,2,Whittington 1989,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia gigantea,South Africa,Musca domestica,Diptera: Muscidae,2,Whittington 1989,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia grandiflora,Argentina,Unidentified,Diptera: Calliphoridae,2A,Keller - unpublished data,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia grandiflora,South Africa,Calliphora vomitoria,Diptera: Calliphoridae,3,Delpino 1867,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia grandiflora,South Africa,Lucilia sp.,Diptera: Calliphoridae,3,Marloth 1908,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia hirsuta,Australia,Calliphora nociva,Diptera: Calliphoridae,2A,Sims 1972,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia hirsuta,South Africa,Calliphora sp.,Diptera: Calliphoridae,3,Marloth 1932b,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia hirsuta,South Africa,Sarcophaga carnaria,Diptera: Sarcophagidae,3,Delpino 1867,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia hirsuta var. baylissi,South Africa,Anthomyia,Diptera: Anthomyiidae,2,Coombs 2010,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia hirsuta var. baylissi,South Africa,unidentified,Diptera: Sarcophagidae,2,Coombs 2010,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia hirsuta var. baylissi,South Africa,unidentified,Diptera: Muscidae,3,Coombs 2010,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia hirsuta var. baylissi,South Africa,unidentified,Diptera: Calliphoridae,3,Coombs 2010,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia hirsuta var. baylissi,South Africa,unidentified,Diptera: Lauxaniidae,3,Coombs 2010,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia hirsuta var. baylissi,South Africa,unidentified,Diptera: Rhinophoridae,3,Coombs 2010,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia hirsuta var. baylissi,South Africa,unidentified,Diptera: Tachinidae,3,Coombs 2010,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia hirsuta var. tsomoensis,Germany ,Musca domestica,Diptera: Muscidae,3A,Meve unpublished,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia pillansi,South Africa,Calliphora sp.,Diptera: Calliphoridae,3,Marloth 1932b,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia sp.,India,unknown,Diptera: Calliphoridae,2,Bhatnagar 1986,Staphelia [sic] sp.
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia sp.,India,unknown,Diptera: Drosophilidae,2,Bhatnagar 1986,Staphelia [sic] sp.
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia sp.,India,unknown,Diptera: Muscidae,2,Bhatnagar 1986,Staphelia [sic] sp.
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia sp.,India,unknown,Diptera: Sarcophagidae,2,Bhatnagar 1986,Staphelia [sic] sp.
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia sp.,India,unknown,Diptera: Sepsidae,2,Bhatnagar 1986,Staphelia [sic] sp.
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia sp.,India,unknown,Diptera: Tachinidae,2,Bhatnagar 1986,Staphelia [sic] sp.
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia sp.,India,unknown,Diptera: Tephritidae,2,Bhatnagar 1986,Staphelia [sic] sp.
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia spp.,Europe,Calliphora sp.,Diptera: Calliphoridae,3A,Knuth 1898,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelia spp.,Europe,Calliphora sp.,Diptera: Calliphoridae,2A,Meve & Liede 1994,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapelianthus decaryi,Argentina,Unidentified,Diptera,3A,Keller - unpublished data,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapeliopsis breviloba,South Africa,unknown,Diptera?,3,Bruyns 1979,
5,Asclepiadoideae,Ceropegieae,Stapeliinae,Stapeliopsis neronis,South Africa,unknown,Diptera?,3,Bruyns 1979,
5,Asclepiadoideae,Eustegieae,,Eustegia minuta,South Africa,Bibio sp.,Diptera: Bibionidae,2,Chirango et al. in prep.,
5,Asclepiadoideae,Eustegieae,,Eustegia minuta,South Africa,Camponotus vestitus,Hymenoptera: Formicidae,3(2),Chirango et al. in prep.,
5,Asclepiadoideae,Eustegieae,,Eustegia minuta,South Africa,Apis mellifera subsp. capensis,Hymenoptera: Apidae,2,Chirango et al. in prep,
5,Asclepiadoideae,Fockeeae,,Fockea angustifolia,Namibia,Ammophila sp.,Hymenoptera: Sphecidae  ,3,Ollerton et al. unpublished,
5,Asclepiadoideae,Fockeeae,,Fockea angustifolia,Namibia,unidentified bee fly,Diptera: Bombyliidae,3,Ollerton et al. unpublished,
5,Asclepiadoideae,Fockeeae,,Fockea angustifolia,Namibia,unidentified halictid bee,Hymenoptera: Halictidae,3,Ollerton et al. unpublished,
5,Asclepiadoideae,Fockeeae,,Fockea angustifolia,Namibia,unidentified butterfly,Lepidoptera,3,Ollerton et al. unpublished,
5,Asclepiadoideae,Fockeeae,,Fockea angustifolia,Namibia,unidentified ants,Hymenoptera,3,Ollerton et al. unpublished,
5,Asclepiadoideae,Fockeeae,,Fockea angustifolia,Namibia,unidentified beetles,Coleoptera,3,Ollerton et al. unpublished,
5,Asclepiadoideae,Fockeeae,,Fockea angustifolia,Namibia,unidentified flies,Diptera,3,Ollerton et al. unpublished,
5,Asclepiadoideae,Fockeeae,,Fockea capensis,South Africa,Drosophiliidae sp.,Diptera: Drosophilidae,3,Chirango et al. in prep.,
5,Asclepiadoideae,Fockeeae,,Fockea capensis,South Africa,Sarcophagidae sp.,Diptera: Sarcophagidae,3,Chirango et al. in prep.,
5,Asclepiadoideae,Fockeeae,,Fockea capensis,South Africa,Tachinidae sp. 1 ,Diptera: Tachinidae,3,Chirango et al. in prep.,
5,Asclepiadoideae,Fockeeae,,Fockea capensis,South Africa,Tachinidae sp. 2,Diptera: Tachinidae,3,Chirango et al. in prep.,
5,Asclepiadoideae,Fockeeae,,Fockea capensis,South Africa,Apis mellifera,Hymenoptera: Apidae,3,Chirango et al. in prep.,
5,Asclepiadoideae,Fockeeae,,Fockea capensis,South Africa,Apidae sp.,Hymenoptera: Apidae,3,Chirango et al. in prep.,
5,Asclepiadoideae,Fockeeae,,Fockea capensis,South Africa,Camponotus fulvopilosus,Hymenoptera: Formicidae,3,Chirango et al. in prep.,
5,Asclepiadoideae,Fockeeae,,Fockea capensis,South Africa,Lepidopteran sp.,Lepidoptera,3,Chirango et al. in prep.,
5,Asclepiadoideae,Fockeeae,,Fockea capensis,South Africa,Coleopteran sp.,Coleoptera,3,Chirango et al. in prep.,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Chrysomya rufifacies,Diptera: Calliphoridae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Memipyrellia pulchra,Diptera: Calliphoridae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Stomorphina discolor,Diptera: Calliphoridae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Sphyracephala hearseiana,Diptera: Diopsidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Drosophila seguyi,Diptera: Drosophilidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Atherogona nudiseta,Diptera: Muscidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Atherogona orientalis,Diptera: Muscidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Atherogona punctata,Diptera: Muscidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Dichaetomyia luteiventris,Diptera: Muscidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Limnophora sp.,Diptera: Muscidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Musca domestica,Diptera: Muscidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Musca pattoni,Diptera: Muscidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Musca sorbens,Diptera: Muscidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Myospila arminervis,Diptera: Muscidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Musca lenticeps,Diptera: Muscidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Pyrallia scientillans,Diptera: Muscidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Sarcophaga albiceps,Diptera: Sarcophagidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Australosepsis frontalis,Diptera: Sepsidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Australosepsis niveipennis,Diptera: Sepsidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Sepsis mitens,Diptera: Sepsidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Sepsis rufa,Diptera: Sepsidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Blepharipa sp.,Diptera: Tachinidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Lophosia imbuta,Diptera: Tachinidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Dacus cucurbitae,Diptera: Tephritidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Apis florea,Hymenoptera: Apidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Compsomeriella collaris,Hymenoptera: Scoliidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Scolia quadripustulata,Hymenoptera: Scoliidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Cerceris flavopicta,Hymenoptera: Sphecidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Tachytes sp.,Hymenoptera: Sphecidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Cosmostigma racemosum,India,Ropalidia variegata,Hymenoptera: Vespidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Dischidia nummularia,Thailand,Nomia sp.,Hymenoptera: Halictidae,2,Kerr 1912,
5,Asclepiadoideae,Marsdenieae,,Dregea sinensis,China,Apis cerana ,Hymenoptera: Apidae,2,Ren unpublished - Kunming and Lijiang populations,
5,Asclepiadoideae,Marsdenieae,,Dregea sinensis,China,Vanessa indica,Lepidoptera: Nymphalidae,2,Ren unpublished - Kunming population,
5,Asclepiadoideae,Marsdenieae,,Dregea sinensis,China,Aporia agathon omotoi,Lepidoptera: Pieridae,2,Ren unpublished - Lijiang population,
5,Asclepiadoideae,Marsdenieae,,Dregea sinensis,China,Aporia bieti gregoryi,Lepidoptera: Pieridae,2,Ren unpublished - Lijiang population,
5,Asclepiadoideae,Marsdenieae,,Dregea sinensis,China,Fly,Diptera,2,Ren unpublished - Lijiang population,
5,Asclepiadoideae,Marsdenieae,,Dregea sinensis,China,Small bee,Hymenoptera,3,Ren unpublished - Lijiang population,
5,Asclepiadoideae,Marsdenieae,,Dregea volubilis,India,Apis indica,Hymenoptera: Apidae,2,Chaturvedi & Pant 1986,Wattakaka volubilis
5,Asclepiadoideae,Marsdenieae,,Dregea volubilis,India,Apis indica,Hymenoptera: Apidae,2,Pant et al.1982,Wattakaka volubilis
5,Asclepiadoideae,Marsdenieae,,Dregea volubilis,India,Micrapis florea,Hymenoptera: Apidae,2,Pant et al.1982,Wattakaka volubilis
5,Asclepiadoideae,Marsdenieae,,Dregea volubilis,India,Lasioglossum albescens,Hymenoptera: Halictidae,2,Pant et al.1982,Wattakaka volubilis
5,Asclepiadoideae,Marsdenieae,,Dregea volubilis,India,Unidentified Ants,Hymenoptera: Formicidae,4,"Sachin Punekar, unpublished data",
5,Asclepiadoideae,Marsdenieae,,Gongronema sp.,"Sarawak, Malaysia",unknown,Coleoptera: Chrysomelidae,2,Momose 1998,
5,Asclepiadoideae,Marsdenieae,,Gongronema sp.,"Sarawak, Malaysia",unknown,Coleoptera: Cleridae,2,Momose 1998,
5,Asclepiadoideae,Marsdenieae,,Gongronema sp.,"Sarawak, Malaysia",unknown,Diptera,2,Momose 1998,
5,Asclepiadoideae,Marsdenieae,,Gymnema sylvestre,India,unknown,Diptera: Calliphoridae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Gymnema sylvestre,India,unknown,Diptera: Drosophilidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Gymnema sylvestre,India,unknown,Diptera: Muscidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Gymnema sylvestre,India,unknown,Diptera: Sarcophagidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Gymnema sylvestre,India,unknown,Diptera: Sepsidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Gymnema sylvestre,India,unknown,Diptera: Tachinidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Gymnema sylvestre,India,unknown,Diptera: Tephritidae,2,Bhatnagar 1986,
5,Asclepiadoideae,Marsdenieae,,Gymnema sylvestre,India,Euploea core,Lepidoptera: Nymphalidae,2,Churi 2018,
5,Asclepiadoideae,Marsdenieae,,Gymnema sylvestre,India,Parantica aglea,Lepidoptera: Nymphalidae,2,Churi 2018,
5,Asclepiadoideae,Marsdenieae,,Hoya australis,Australia,Ocybadistes walkeri sothis,Lepidoptera: Hesperiidae,1A,Forster 1992a,
5,Asclepiadoideae,Marsdenieae,,Hoya carnosa,Japan,Asota egens,Lepidoptera: Aganaidae,2,Yamashiro unpublished,
5,Asclepiadoideae,Marsdenieae,,Hoya carnosa,Japan,Asota heloconia riukiuana,Lepidoptera: Aganaidae,2,Yamashiro unpublished,
5,Asclepiadoideae,Marsdenieae,,Hoya carnosa,Japan,Eredus crepuscularis,Lepidoptera: Noctuidae,2,Yamashiro unpublished,
5,Asclepiadoideae,Marsdenieae,,Hoya carnosa,Japan,Erebus ephesperis ,Lepidoptera: Noctuidae,2,"Mochizuki, Furukawa & Kawakita 2017",
5,Asclepiadoideae,Marsdenieae,,Hoya carnosa,Japan,Bastilla arcuata ,Lepidoptera: Noctuidae,3,"Mochizuki, Furukawa & Kawakita 2017",
5,Asclepiadoideae,Marsdenieae,,Hoya carnosa,Japan,Ecliptopera umbrosaria,Lepidoptera: Noctuidae,3,"Mochizuki, Furukawa & Kawakita 2017",
5,Asclepiadoideae,Marsdenieae,,Hoya carnosa,Japan,Cyana unipunctata,Lepidoptera: Arctiidae,3,"Mochizuki, Furukawa & Kawakita 2017",
5,Asclepiadoideae,Marsdenieae,,Hoya carnosa,Japan,Bradina erilitoides ,Lepidoptera: Crambidae,2,"Mochizuki, Furukawa & Kawakita 2017",
5,Asclepiadoideae,Marsdenieae,,Hoya carnosa,Japan,Argotera posticalis ,Lepidoptera: Crambidae,3,"Mochizuki, Furukawa & Kawakita 2017",
